time,wx (rad/s),wy (rad/s),wz (rad/s)
8.963,4.90,1.73,-5.44
8.965,4.85,1.84,-5.63
8.968,4.71,2.19,-5.95
8.969,4.64,2.43,-6.11
8.971,4.52,2.93,-6.41
8.973,4.39,3.52,-6.71
8.975,4.33,3.86,-6.84
8.978,4.25,4.52,-7.06
8.979,4.22,4.83,-7.15
8.980,4.17,5.37,-7.30
8.984,4.12,5.79,-7.42
8.984,4.12,5.92,-7.46
8.988,4.10,6.09,-7.51
8.988,4.10,6.17,-7.53
8.991,4.12,6.19,-7.54
8.993,4.17,6.23,-7.54
8.995,4.17,6.26,-7.54
8.998,4.21,6.32,-7.52
8.999,4.24,6.44,-7.52
9.002,4.23,6.52,-7.51
9.004,4.23,6.63,-7.49
9.005,4.23,6.67,-7.46
9.008,4.18,6.82,-7.35
9.009,4.15,6.88,-7.30
9.011,4.13,6.93,-7.23
9.013,4.04,7.03,-7.06
9.015,3.94,7.11,-6.84
9.020,3.85,7.21,-6.54
9.020,3.81,7.24,-6.38
9.022,3.77,7.29,-6.21
9.024,3.68,7.44,-5.84
9.025,3.56,7.65,-5.45
9.029,3.39,7.84,-5.02
9.029,3.28,7.91,-4.79
9.032,3.13,7.95,-4.57
9.047,2.83,8.10,-4.10
9.048,2.54,8.28,-3.66
9.048,2.23,8.48,-3.23
9.048,2.06,8.56,-3.00
9.048,1.77,8.66,-2.56
9.048,1.64,8.68,-2.35
9.048,1.37,8.56,-1.95
9.048,1.06,8.33,-1.62
9.049,0.96,8.17,-1.50
9.055,0.77,7.91,-1.29
9.055,0.66,7.78,-1.20
9.055,0.52,7.36,-1.15
9.057,0.38,6.87,-1.23
9.059,0.27,6.60,-1.30
9.060,0.19,6.06,-1.50
9.063,0.24,5.84,-1.67
9.065,0.36,5.61,-2.08
9.069,0.50,5.22,-2.34
9.069,0.61,4.94,-2.38
9.071,0.71,4.28,-2.34
9.073,0.70,3.99,-2.36
9.074,0.67,3.50,-2.45
9.077,0.61,3.03,-2.50
9.079,0.57,2.79,-2.50
9.081,0.49,2.35,-2.46
9.083,0.41,1.96,-2.38
9.086,0.39,1.76,-2.32
9.087,0.31,1.44,-2.20
9.089,0.29,1.30,-2.15
9.091,0.23,1.03,-2.03
9.092,0.17,0.78,-1.92
9.095,0.14,0.68,-1.87
9.098,0.08,0.48,-1.77
9.099,0.04,0.38,-1.71
9.101,-0.02,0.19,-1.61
9.103,-0.09,0.02,-1.50
9.105,-0.12,-0.08,-1.44
9.107,-0.19,-0.26,-1.31
9.109,-0.25,-0.43,-1.18
9.110,-0.28,-0.51,-1.12
9.113,-0.34,-0.64,-0.99
9.115,-0.38,-0.72,-0.92
9.121,-0.43,-0.87,-0.80
9.121,-0.48,-1.03,-0.70
9.122,-0.51,-1.11,-0.65
9.123,-0.56,-1.28,-0.56
9.125,-0.59,-1.36,-0.52
9.128,-0.71,-1.61,-0.41
9.129,-0.75,-1.69,-0.38
9.130,-0.81,-1.77,-0.35
9.133,-0.90,-1.94,-0.30
9.145,-1.02,-2.11,-0.24
9.146,-1.14,-2.28,-0.19
9.146,-1.20,-2.37,-0.16
9.146,-1.26,-2.46,-0.14
9.146,-1.37,-2.66,-0.08
9.146,-1.49,-2.83,-0.06
9.147,-1.59,-2.99,-0.02
9.149,-1.63,-3.07,0.01
9.151,-1.66,-3.13,0.03
9.152,-1.74,-3.25,0.10
9.154,-1.80,-3.37,0.19
9.158,-1.85,-3.50,0.29
9.159,-1.87,-3.55,0.34
9.161,-1.91,-3.61,0.41
9.163,-1.92,-3.65,0.45
9.164,-1.94,-3.71,0.52
9.168,-1.92,-3.82,0.62
9.169,-1.91,-3.88,0.66
9.171,-1.89,-3.95,0.74
9.173,-1.86,-3.99,0.78
9.175,-1.83,-4.05,0.83
9.178,-1.82,-4.07,0.86
9.179,-1.79,-4.07,0.87
9.181,-1.77,-4.09,0.87
9.183,-1.75,-4.08,0.88
9.185,-1.70,-3.98,0.86
9.188,-1.64,-3.84,0.83
9.189,-1.63,-3.76,0.81
9.191,-1.56,-3.55,0.78
9.194,-1.51,-3.46,0.76
9.195,-1.45,-3.25,0.73
9.198,-1.38,-3.03,0.71
9.199,-1.33,-2.93,0.69
9.203,-1.26,-2.74,0.65
9.203,-1.22,-2.62,0.63
9.204,-1.15,-2.42,0.58
9.207,-1.08,-2.25,0.55
9.209,-1.06,-2.14,0.53
9.210,-1.01,-1.95,0.48
9.213,-0.99,-1.82,0.43
9.215,-0.97,-1.75,0.40
9.233,-0.95,-1.57,0.33
9.234,-0.93,-1.49,0.28
9.235,-0.90,-1.32,0.18
9.235,-0.89,-1.22,0.07
9.235,-0.87,-1.15,-0.01
9.236,-0.84,-0.97,-0.17
9.236,-0.82,-0.85,-0.26
9.236,-0.81,-0.55,-0.48
9.236,-0.78,-0.22,-0.72
9.236,-0.75,-0.05,-0.84
9.237,-0.69,0.23,-1.10
9.239,-0.61,0.45,-1.37
9.240,-0.56,0.52,-1.51
9.242,-0.48,0.59,-1.76
9.244,-0.44,0.58,-1.87
9.247,-0.26,0.45,-2.16
9.248,-0.18,0.37,-2.25
9.251,-0.11,0.27,-2.34
9.252,0.03,0.02,-2.51
9.255,0.16,-0.28,-2.68
9.257,0.24,-0.62,-2.86
9.258,0.27,-0.80,-2.95
9.260,0.28,-0.99,-3.04
9.262,0.26,-1.39,-3.23
9.264,0.17,-1.76,-3.40
9.269,-0.04,-2.10,-3.53
9.269,-0.17,-2.27,-3.58
9.271,-0.32,-2.42,-3.60
9.273,-0.64,-2.67,-3.62
9.274,-0.95,-2.83,-3.55
9.277,-1.25,-2.82,-3.42
9.278,-1.38,-2.74,-3.32
9.280,-1.68,-2.45,-3.07
9.282,-1.83,-2.23,-2.92
9.286,-2.09,-1.67,-2.59
9.289,-2.28,-1.08,-2.18
9.289,-2.32,-0.82,-1.96
9.290,-2.28,-0.49,-1.50
9.293,-2.19,-0.44,-1.29
9.295,-1.92,-0.58,-0.85
9.297,-1.70,-0.99,-0.43
9.298,-1.68,-1.28,-0.20
9.305,-1.63,-1.88,0.25
9.306,-1.67,-2.16,0.49
9.306,-1.68,-2.63,0.94
9.308,-1.64,-2.91,1.34
9.310,-1.58,-2.97,1.52
9.314,-1.43,-2.92,1.83
9.314,-1.32,-2.83,1.96
9.315,-1.11,-2.58,2.14
9.333,-1.02,-2.34,2.27
9.334,-1.03,-2.23,2.32
9.334,-1.17,-2.01,2.40
9.334,-1.33,-1.90,2.43
9.335,-1.76,-1.66,2.49
9.335,-2.28,-1.41,2.57
9.335,-2.56,-1.29,2.61
9.335,-3.14,-1.07,2.71
9.335,-3.68,-0.89,2.84
9.335,-3.92,-0.83,2.92
9.340,-4.35,-0.76,3.09
9.340,-4.55,-0.74,3.20
9.341,-4.87,-0.78,3.40
9.342,-5.12,-0.88,3.62
9.344,-5.24,-0.93,3.72
9.347,-5.43,-1.06,3.94
9.349,-5.50,-1.14,4.06
9.353,-5.63,-1.29,4.28
9.354,-5.71,-1.45,4.53
9.354,-5.73,-1.54,4.65
9.358,-5.72,-1.72,4.90
9.359,-5.66,-1.90,5.16
9.360,-5.58,-1.98,5.30
9.362,-5.40,-2.11,5.59
9.364,-5.30,-2.16,5.73
9.368,-5.07,-2.23,6.01
9.369,-4.87,-2.28,6.30
9.371,-4.79,-2.30,6.42
9.372,-4.63,-2.29,6.64
9.374,-4.56,-2.29,6.73
9.377,-4.44,-2.30,6.99
9.378,-4.43,-2.29,7.07
9.381,-4.40,-2.28,7.14
9.382,-4.36,-2.22,7.28
9.385,-4.32,-2.11,7.40
9.387,-4.29,-1.90,7.46
9.389,-4.28,-1.76,7.46
9.390,-4.26,-1.59,7.46
9.392,-4.20,-1.15,7.39
9.394,-4.12,-0.60,7.25
9.397,-3.99,0.05,7.03
9.398,-3.92,0.40,6.90
