time,wx (rad/s),wy (rad/s),wz (rad/s)
11.909,0.12,0.18,0.37
11.913,0.05,0.16,0.37
11.918,-0.01,0.13,0.38
11.923,-0.06,0.11,0.39
11.928,-0.10,0.10,0.40
11.932,-0.11,0.09,0.41
11.937,-0.12,0.09,0.42
11.942,-0.10,0.08,0.44
11.948,-0.08,0.06,0.47
11.952,-0.04,0.04,0.50
11.957,-0.01,0.02,0.53
11.962,0.01,-0.00,0.56
11.967,0.03,-0.03,0.59
11.974,0.02,-0.06,0.61
11.977,-0.01,-0.10,0.62
11.982,-0.04,-0.12,0.62
11.990,-0.09,-0.14,0.61
11.992,-0.14,-0.16,0.58
11.997,-0.19,-0.17,0.54
12.002,-0.25,-0.19,0.50
12.010,-0.31,-0.20,0.45
12.012,-0.34,-0.22,0.40
12.017,-0.36,-0.24,0.36
12.037,-0.34,-0.25,0.33
12.041,-0.30,-0.25,0.31
12.041,-0.24,-0.26,0.31
12.041,-0.18,-0.26,0.31
12.041,-0.12,-0.26,0.32
12.045,-0.06,-0.28,0.33
12.051,-0.01,-0.30,0.34
12.056,0.03,-0.33,0.35
12.060,0.03,-0.36,0.35
12.065,0.02,-0.39,0.34
12.070,-0.01,-0.41,0.32
12.075,-0.04,-0.39,0.31
12.079,-0.06,-0.37,0.29
12.084,-0.06,-0.34,0.27
12.091,-0.05,-0.31,0.24
12.095,-0.02,-0.27,0.22
12.100,0.01,-0.25,0.19
12.107,0.03,-0.23,0.16
12.109,0.06,-0.21,0.13
12.114,0.09,-0.21,0.12
12.119,0.12,-0.21,0.11
12.125,0.15,-0.21,0.10
12.135,0.17,-0.21,0.10
12.142,0.18,-0.22,0.09
12.146,0.19,-0.22,0.09
12.149,0.19,-0.21,0.08
12.175,0.19,-0.19,0.08
12.176,0.19,-0.17,0.06
12.177,0.19,-0.15,0.06
12.177,0.19,-0.13,0.05
12.177,0.18,-0.12,0.05
12.178,0.16,-0.11,0.04
12.182,0.15,-0.12,0.04
12.188,0.14,-0.13,0.04
12.193,0.12,-0.16,0.04
12.197,0.09,-0.21,0.02
12.202,0.05,-0.25,0.01
12.207,0.02,-0.29,-0.01
12.212,-0.00,-0.32,-0.01
12.217,-0.01,-0.34,-0.02
12.223,-0.02,-0.36,-0.03
12.226,-0.03,-0.37,-0.05
12.232,-0.03,-0.37,-0.07
12.236,-0.01,-0.35,-0.09
12.241,0.03,-0.32,-0.10
12.247,0.08,-0.26,-0.11
12.254,0.13,-0.19,-0.12
12.260,0.17,-0.11,-0.12
12.262,0.21,-0.04,-0.12
12.267,0.23,0.03,-0.11
12.277,0.25,0.07,-0.10
12.278,0.26,0.11,-0.08
12.282,0.29,0.14,-0.05
12.286,0.33,0.18,-0.01
12.305,0.40,0.23,0.04
12.305,0.48,0.28,0.08
12.306,0.58,0.33,0.11
12.306,0.67,0.37,0.13
12.310,0.74,0.39,0.13
12.315,0.79,0.41,0.11
12.319,0.80,0.40,0.09
12.325,0.77,0.37,0.04
12.330,0.70,0.33,-0.03
12.335,0.58,0.26,-0.12
12.341,0.42,0.17,-0.23
12.345,0.22,0.08,-0.35
12.350,-0.00,-0.01,-0.48
12.356,-0.23,-0.08,-0.59
12.360,-0.43,-0.11,-0.67
12.364,-0.62,-0.12,-0.73
12.370,-0.78,-0.12,-0.75
12.375,-0.91,-0.13,-0.74
12.380,-1.00,-0.15,-0.73
12.384,-1.03,-0.17,-0.69
12.392,-1.00,-0.17,-0.64
12.395,-0.91,-0.16,-0.57
12.399,-0.76,-0.15,-0.49
12.403,-0.58,-0.12,-0.40
12.408,-0.37,-0.09,-0.31
12.413,-0.13,-0.06,-0.23
12.418,0.10,-0.03,-0.17
12.431,0.30,-0.01,-0.12
12.433,0.44,-0.00,-0.10
12.434,0.53,-0.01,-0.10
12.474,0.54,-0.03,-0.11
12.475,0.50,-0.05,-0.14
12.475,0.42,-0.07,-0.16
12.475,0.30,-0.08,-0.19
12.476,0.17,-0.08,-0.21
12.476,0.03,-0.08,-0.24
12.477,-0.11,-0.07,-0.25
12.477,-0.24,-0.06,-0.26
12.482,-0.35,-0.05,-0.26
12.486,-0.45,-0.04,-0.26
12.491,-0.52,-0.04,-0.25
12.496,-0.57,-0.05,-0.25
12.500,-0.56,-0.06,-0.25
12.507,-0.51,-0.06,-0.22
12.513,-0.41,-0.05,-0.20
12.516,-0.29,-0.04,-0.16
12.522,-0.16,-0.02,-0.12
12.527,-0.02,0.00,-0.09
12.532,0.11,0.02,-0.06
12.536,0.22,0.04,-0.05
12.550,0.31,0.06,-0.05
12.552,0.37,0.07,-0.06
12.553,0.39,0.08,-0.07
12.584,0.39,0.09,-0.09
12.585,0.36,0.10,-0.10
12.585,0.32,0.12,-0.11
12.585,0.28,0.15,-0.12
12.586,0.24,0.17,-0.13
12.586,0.21,0.20,-0.13
12.587,0.19,0.21,-0.13
12.591,0.18,0.21,-0.14
12.594,0.18,0.21,-0.13
12.599,0.21,0.21,-0.12
12.603,0.28,0.20,-0.10
12.610,0.37,0.18,-0.08
12.613,0.49,0.16,-0.06
12.618,0.60,0.14,-0.04
12.623,0.72,0.12,-0.03
12.628,0.83,0.11,-0.01
12.633,0.93,0.11,0.00
12.638,1.00,0.11,0.01
12.643,1.04,0.12,0.01
12.648,1.05,0.14,0.00
12.653,1.04,0.15,-0.01
12.658,1.00,0.16,-0.03
12.663,0.94,0.15,-0.06
12.668,0.87,0.12,-0.10
12.688,0.80,0.09,-0.14
12.696,0.73,0.05,-0.19
12.697,0.68,0.00,-0.23
12.697,0.64,-0.06,-0.26
12.697,0.62,-0.10,-0.28
12.697,0.60,-0.11,-0.30
12.702,0.57,-0.09,-0.31
12.715,0.53,-0.03,-0.31
12.715,0.49,0.05,-0.31
12.716,0.45,0.14,-0.29
12.721,0.41,0.24,-0.28
12.726,0.37,0.34,-0.27
12.731,0.33,0.42,-0.26
12.736,0.30,0.49,-0.27
12.741,0.26,0.54,-0.29
12.746,0.23,0.56,-0.31
12.753,0.22,0.56,-0.34
12.759,0.21,0.54,-0.37
12.764,0.20,0.51,-0.38
12.767,0.19,0.48,-0.39
12.771,0.15,0.43,-0.39
12.781,0.11,0.37,-0.38
12.786,0.06,0.31,-0.37
12.795,0.01,0.26,-0.35
12.801,-0.03,0.24,-0.33
12.802,-0.08,0.22,-0.31
12.808,-0.12,0.23,-0.29
12.812,-0.17,0.24,-0.27
12.815,-0.22,0.26,-0.26
12.820,-0.27,0.30,-0.26
12.829,-0.32,0.34,-0.26
12.830,-0.36,0.39,-0.26
12.835,-0.39,0.45,-0.26
12.839,-0.41,0.51,-0.26
12.856,-0.40,0.55,-0.26
12.859,-0.39,0.56,-0.26
12.860,-0.38,0.53,-0.25
12.860,-0.39,0.48,-0.23
12.863,-0.41,0.42,-0.20
12.868,-0.45,0.38,-0.18
12.873,-0.48,0.33,-0.16
12.878,-0.52,0.27,-0.16
12.883,-0.55,0.22,-0.17
12.888,-0.59,0.15,-0.19
12.894,-0.62,0.08,-0.22
12.898,-0.66,0.00,-0.24
12.903,-0.70,-0.07,-0.27
12.911,-0.73,-0.14,-0.29
12.916,-0.77,-0.19,-0.31
12.919,-0.79,-0.21,-0.32
12.924,-0.80,-0.22,-0.32
12.929,-0.79,-0.20,-0.31
12.933,-0.75,-0.17,-0.28
12.938,-0.70,-0.12,-0.23
12.943,-0.62,-0.05,-0.17
12.947,-0.55,0.01,-0.11
12.952,-0.49,0.05,-0.05
12.962,-0.45,0.06,0.01
12.963,-0.45,0.05,0.06
12.969,-0.47,0.04,0.10
12.972,-0.50,0.02,0.13
12.983,-0.54,0.00,0.16
12.983,-0.60,-0.03,0.17
12.986,-0.67,-0.06,0.16
12.992,-0.73,-0.08,0.15
12.996,-0.76,-0.07,0.15
13.000,-0.75,-0.04,0.16
13.005,-0.70,-0.01,0.19
13.010,-0.63,0.01,0.22
13.015,-0.54,0.01,0.25
13.020,-0.45,0.00,0.28
13.026,-0.34,-0.02,0.31
13.030,-0.21,-0.05,0.35
13.035,-0.08,-0.09,0.38
13.040,0.05,-0.13,0.41
13.045,0.17,-0.18,0.45
13.050,0.27,-0.24,0.48
13.055,0.34,-0.29,0.50
13.062,0.38,-0.35,0.52
13.066,0.40,-0.39,0.53
13.071,0.40,-0.43,0.53
13.079,0.38,-0.47,0.52
13.082,0.36,-0.51,0.52
13.085,0.32,-0.55,0.50
13.090,0.27,-0.58,0.49
13.097,0.22,-0.60,0.46
13.105,0.17,-0.60,0.44
13.122,0.11,-0.59,0.42
13.124,0.05,-0.57,0.41
13.125,-0.01,-0.53,0.40
13.160,-0.05,-0.50,0.40
13.161,-0.06,-0.45,0.40
13.161,-0.04,-0.41,0.41
13.162,-0.01,-0.37,0.42
13.162,0.03,-0.33,0.44
13.163,0.08,-0.29,0.47
13.163,0.14,-0.26,0.51
13.163,0.20,-0.23,0.54
13.164,0.25,-0.22,0.56
13.168,0.31,-0.21,0.58
13.172,0.35,-0.20,0.58
13.177,0.37,-0.21,0.57
13.182,0.36,-0.22,0.55
13.187,0.34,-0.24,0.52
13.194,0.30,-0.25,0.49
13.199,0.27,-0.26,0.46
13.201,0.23,-0.28,0.42
13.206,0.20,-0.29,0.38
13.212,0.17,-0.30,0.35
13.216,0.15,-0.30,0.32
13.221,0.14,-0.29,0.30
13.228,0.14,-0.27,0.29
13.232,0.14,-0.25,0.28
13.236,0.15,-0.22,0.28
13.241,0.16,-0.19,0.28
13.248,0.15,-0.16,0.28
13.251,0.12,-0.13,0.29
13.256,0.06,-0.11,0.29
13.281,-0.01,-0.09,0.30
13.282,-0.10,-0.07,0.30
13.283,-0.18,-0.05,0.30
13.283,-0.25,-0.03,0.28
13.284,-0.31,-0.00,0.25
13.286,-0.36,0.03,0.21
13.290,-0.39,0.06,0.17
13.295,-0.39,0.09,0.13
13.300,-0.38,0.10,0.10
13.304,-0.34,0.09,0.07
13.309,-0.28,0.07,0.05
13.315,-0.21,0.03,0.03
13.319,-0.14,-0.01,0.02
13.324,-0.08,-0.05,0.01
13.334,-0.02,-0.07,0.01
13.336,0.04,-0.08,0.02
13.339,0.08,-0.08,0.03
13.345,0.10,-0.07,0.04
13.349,0.10,-0.06,0.05
13.354,0.09,-0.04,0.05
13.361,0.07,-0.03,0.05
13.364,0.05,-0.01,0.04
13.371,0.02,0.01,0.01
13.374,-0.02,0.03,-0.02
13.380,-0.05,0.06,-0.07
13.384,-0.08,0.09,-0.12
13.388,-0.07,0.11,-0.17
13.402,-0.05,0.13,-0.21
13.404,0.00,0.16,-0.23
13.404,0.07,0.18,-0.23
13.443,0.15,0.22,-0.22
13.444,0.24,0.27,-0.19
13.444,0.34,0.32,-0.16
13.444,0.42,0.37,-0.13
13.445,0.48,0.40,-0.11
13.445,0.52,0.39,-0.09
13.446,0.53,0.37,-0.08
13.447,0.50,0.35,-0.08
13.452,0.43,0.32,-0.10
13.457,0.32,0.29,-0.14
13.463,0.19,0.24,-0.18
13.466,0.03,0.17,-0.24
13.472,-0.14,0.09,-0.31
13.477,-0.34,-0.01,-0.40
13.481,-0.56,-0.11,-0.48
13.486,-0.78,-0.19,-0.56
13.491,-0.98,-0.24,-0.63
13.496,-1.14,-0.26,-0.67
13.500,-1.26,-0.25,-0.69
13.505,-1.32,-0.22,-0.69
13.515,-1.33,-0.17,-0.66
13.516,-1.27,-0.09,-0.61
13.520,-1.15,0.02,-0.54
13.527,-0.99,0.16,-0.45
13.541,-0.80,0.30,-0.34
13.543,-0.58,0.42,-0.23
13.544,-0.37,0.50,-0.12
13.578,-0.16,0.53,-0.04
13.579,0.04,0.51,0.01
13.579,0.21,0.46,0.05
13.580,0.35,0.39,0.08
13.581,0.44,0.30,0.10
13.581,0.50,0.18,0.12
13.581,0.52,0.06,0.12
13.582,0.51,-0.06,0.11
13.584,0.47,-0.16,0.10
13.589,0.40,-0.25,0.07
13.595,0.31,-0.31,0.03
13.600,0.22,-0.34,-0.00
13.604,0.11,-0.36,-0.04
13.609,0.00,-0.36,-0.08
13.614,-0.11,-0.37,-0.13
13.619,-0.19,-0.36,-0.18
13.623,-0.24,-0.33,-0.22
13.630,-0.25,-0.31,-0.24
13.633,-0.24,-0.29,-0.26
13.639,-0.21,-0.26,-0.28
13.645,-0.17,-0.24,-0.29
13.649,-0.10,-0.21,-0.29
13.653,-0.03,-0.18,-0.29
13.658,0.03,-0.14,-0.30
13.664,0.08,-0.12,-0.30
13.668,0.11,-0.10,-0.31
13.672,0.12,-0.09,-0.32
13.684,0.12,-0.08,-0.34
13.686,0.12,-0.06,-0.36
13.689,0.11,-0.03,-0.38
13.718,0.11,0.01,-0.40
13.719,0.11,0.06,-0.42
13.719,0.12,0.10,-0.44
13.719,0.14,0.13,-0.45
13.720,0.17,0.17,-0.46
13.720,0.20,0.19,-0.47
13.723,0.22,0.22,-0.48
13.727,0.23,0.24,-0.48
13.735,0.24,0.26,-0.48
13.736,0.23,0.28,-0.48
13.740,0.21,0.29,-0.47
13.746,0.19,0.31,-0.46
13.755,0.15,0.30,-0.45
13.760,0.11,0.29,-0.44
13.765,0.07,0.28,-0.42
13.770,0.04,0.27,-0.41
13.775,0.03,0.27,-0.39
13.781,0.04,0.26,-0.37
13.785,0.05,0.25,-0.36
13.791,0.06,0.22,-0.35
13.803,0.08,0.20,-0.36
13.804,0.10,0.18,-0.36
13.806,0.12,0.16,-0.36
13.843,0.13,0.14,-0.37
13.844,0.13,0.13,-0.37
13.845,0.11,0.13,-0.38
13.845,0.09,0.13,-0.38
13.846,0.06,0.14,-0.39
13.847,0.02,0.14,-0.39
13.848,-0.02,0.14,-0.39
13.849,-0.05,0.14,-0.39
13.850,-0.08,0.14,-0.39
13.854,-0.10,0.15,-0.38
13.858,-0.12,0.17,-0.36
13.864,-0.12,0.19,-0.34
13.868,-0.11,0.20,-0.31
13.873,-0.11,0.21,-0.28
13.879,-0.11,0.21,-0.25
13.883,-0.12,0.20,-0.22
13.888,-0.13,0.20,-0.18
13.893,-0.16,0.20,-0.15
13.898,-0.18,0.20,-0.10
13.903,-0.21,0.20,-0.05
13.908,-0.23,0.21,-0.02
13.915,-0.26,0.22,0.01
13.919,-0.28,0.23,0.02
13.923,-0.29,0.23,0.02
13.931,-0.28,0.22,0.02
13.934,-0.26,0.20,0.00
13.937,-0.21,0.17,-0.00
13.942,-0.16,0.12,0.00
13.949,-0.09,0.06,0.02
13.954,-0.02,-0.01,0.04
13.957,0.03,-0.10,0.07
13.974,0.06,-0.18,0.10
13.975,0.06,-0.26,0.13
13.978,0.05,-0.33,0.15
13.979,0.03,-0.37,0.18
14.021,0.01,-0.38,0.20
14.022,-0.00,-0.36,0.23
14.022,0.01,-0.30,0.26
14.022,0.06,-0.21,0.29
14.022,0.14,-0.08,0.31
14.023,0.25,0.05,0.32
14.023,0.37,0.17,0.32
14.023,0.49,0.26,0.32
14.023,0.59,0.32,0.32
14.025,0.65,0.35,0.32
14.038,0.68,0.38,0.34
14.040,0.69,0.42,0.35
14.041,0.68,0.46,0.37
14.046,0.66,0.51,0.37
14.053,0.62,0.55,0.36
14.057,0.57,0.55,0.34
14.059,0.51,0.52,0.32
14.065,0.44,0.46,0.30
14.069,0.36,0.36,0.30
14.074,0.28,0.24,0.30
14.084,0.18,0.12,0.29
14.089,0.06,0.02,0.27
14.093,-0.08,-0.05,0.23
14.105,-0.21,-0.07,0.17
14.106,-0.32,-0.04,0.11
14.108,-0.40,0.00,0.05
14.114,-0.44,0.05,0.01
14.118,-0.45,0.09,-0.02
14.122,-0.42,0.13,-0.03
14.127,-0.35,0.17,-0.03
14.133,-0.27,0.21,-0.00
14.137,-0.18,0.25,0.05
14.142,-0.08,0.28,0.11
14.150,0.01,0.32,0.17
14.154,0.11,0.36,0.24
14.158,0.21,0.39,0.31
14.165,0.30,0.40,0.36
14.167,0.38,0.41,0.41
14.172,0.43,0.40,0.44
14.176,0.46,0.39,0.47
14.182,0.47,0.36,0.49
14.187,0.45,0.33,0.50
14.195,0.41,0.29,0.50
14.198,0.35,0.24,0.49
14.202,0.26,0.18,0.48
14.208,0.16,0.11,0.46
14.212,0.03,0.05,0.43
14.219,-0.12,-0.01,0.41
14.221,-0.25,-0.07,0.40
14.227,-0.35,-0.13,0.40
14.238,-0.41,-0.18,0.40
14.238,-0.43,-0.23,0.40
14.240,-0.41,-0.29,0.39
14.245,-0.38,-0.34,0.39
14.250,-0.34,-0.38,0.38
14.255,-0.29,-0.40,0.37
14.260,-0.23,-0.40,0.37
14.265,-0.18,-0.38,0.37
14.269,-0.13,-0.35,0.37
14.274,-0.08,-0.31,0.38
14.279,-0.02,-0.26,0.39
14.284,0.03,-0.20,0.41
14.289,0.09,-0.15,0.42
14.294,0.14,-0.11,0.43
14.299,0.18,-0.09,0.44
14.304,0.21,-0.09,0.43
14.309,0.24,-0.10,0.42
14.314,0.26,-0.11,0.40
14.319,0.27,-0.13,0.38
14.323,0.27,-0.14,0.35
14.329,0.26,-0.15,0.32
14.334,0.25,-0.16,0.29
14.339,0.24,-0.16,0.26
14.344,0.23,-0.15,0.24
14.351,0.24,-0.15,0.22
14.353,0.26,-0.15,0.20
14.358,0.29,-0.15,0.20
14.375,0.33,-0.16,0.20
14.375,0.37,-0.18,0.20
14.375,0.41,-0.19,0.20
14.377,0.46,-0.21,0.20
14.383,0.50,-0.23,0.19
14.388,0.53,-0.25,0.19
14.392,0.54,-0.27,0.18
14.398,0.52,-0.28,0.17
14.407,0.47,-0.28,0.16
14.413,0.39,-0.26,0.15
14.417,0.29,-0.24,0.13
14.422,0.19,-0.22,0.12
14.427,0.09,-0.19,0.09
14.434,0.01,-0.16,0.06
14.438,-0.05,-0.13,0.03
14.442,-0.10,-0.11,-0.01
14.447,-0.13,-0.10,-0.05
14.453,-0.13,-0.10,-0.09
14.459,-0.12,-0.10,-0.12
14.462,-0.10,-0.10,-0.15
14.469,-0.06,-0.11,-0.19
14.471,-0.03,-0.11,-0.22
14.476,0.01,-0.12,-0.24
14.483,0.04,-0.11,-0.26
14.485,0.07,-0.11,-0.27
14.494,0.09,-0.10,-0.28
14.495,0.10,-0.09,-0.29
14.509,0.09,-0.08,-0.30
14.510,0.07,-0.07,-0.30
14.510,0.04,-0.07,-0.30
14.515,0.01,-0.07,-0.30
14.519,-0.01,-0.06,-0.29
14.524,-0.03,-0.06,-0.28
14.531,-0.04,-0.07,-0.27
14.534,-0.05,-0.09,-0.26
14.539,-0.06,-0.11,-0.25
14.544,-0.07,-0.11,-0.24
14.549,-0.08,-0.12,-0.23
14.554,-0.07,-0.12,-0.21
14.558,-0.06,-0.12,-0.19
14.564,-0.04,-0.12,-0.18
14.570,-0.03,-0.11,-0.16
14.574,-0.02,-0.10,-0.14
14.579,-0.03,-0.08,-0.13
14.584,-0.05,-0.06,-0.12
14.588,-0.08,-0.04,-0.11
14.593,-0.12,-0.02,-0.10
14.602,-0.17,0.00,-0.10
14.604,-0.22,0.01,-0.11
14.609,-0.25,0.01,-0.12
14.613,-0.27,0.01,-0.12
14.628,-0.28,0.00,-0.11
14.629,-0.29,0.00,-0.10
14.629,-0.28,0.01,-0.09
14.636,-0.26,0.02,-0.07
14.637,-0.22,0.02,-0.04
14.642,-0.16,0.01,-0.01
14.649,-0.11,-0.01,0.02
14.652,-0.06,-0.03,0.04
14.657,-0.02,-0.05,0.05
14.661,0.00,-0.07,0.06
14.667,0.01,-0.10,0.07
14.672,-0.00,-0.12,0.08
14.676,-0.06,-0.16,0.08
14.684,-0.16,-0.21,0.07
14.687,-0.30,-0.27,0.04
14.692,-0.47,-0.33,0.02
14.697,-0.64,-0.36,-0.01
14.702,-0.77,-0.35,-0.03
14.707,-0.85,-0.31,-0.05
14.714,-0.89,-0.26,-0.06
14.719,-0.89,-0.20,-0.05
14.726,-0.85,-0.14,-0.04
14.731,-0.77,-0.08,-0.02
14.736,-0.65,-0.02,0.02
14.741,-0.50,0.03,0.07
14.745,-0.33,0.08,0.13
14.754,-0.17,0.10,0.18
14.755,-0.03,0.08,0.22
14.761,0.09,0.04,0.25
14.776,0.18,-0.02,0.26
14.777,0.25,-0.08,0.26
14.777,0.29,-0.14,0.25
14.779,0.31,-0.19,0.22
14.784,0.29,-0.24,0.19
14.789,0.25,-0.27,0.14
14.794,0.19,-0.29,0.10
14.801,0.13,-0.30,0.06
14.804,0.08,-0.31,0.01
14.810,0.02,-0.31,-0.03
14.815,-0.03,-0.30,-0.07
14.821,-0.07,-0.28,-0.11
14.824,-0.10,-0.28,-0.15
14.829,-0.12,-0.28,-0.18
14.839,-0.11,-0.28,-0.20
14.841,-0.09,-0.28,-0.22
14.848,-0.06,-0.29,-0.24
14.849,-0.02,-0.29,-0.25
14.853,0.01,-0.29,-0.26
14.857,0.04,-0.27,-0.27
14.862,0.06,-0.26,-0.28
14.868,0.08,-0.24,-0.28
14.873,0.10,-0.23,-0.29
14.877,0.12,-0.22,-0.29
14.888,0.13,-0.20,-0.30
14.889,0.13,-0.18,-0.32
14.894,0.13,-0.16,-0.34
14.898,0.13,-0.14,-0.37
14.930,0.12,-0.12,-0.40
14.931,0.10,-0.11,-0.44
14.932,0.09,-0.09,-0.48
14.932,0.08,-0.09,-0.51
14.933,0.08,-0.08,-0.54
14.933,0.07,-0.08,-0.55
14.933,0.06,-0.07,-0.56
14.938,0.05,-0.07,-0.56
14.941,0.03,-0.05,-0.55
14.946,0.02,-0.04,-0.54
14.951,0.02,-0.02,-0.53
14.955,0.02,-0.00,-0.51
14.960,0.03,0.01,-0.50
14.966,0.04,0.01,-0.50
14.970,0.06,0.01,-0.49
14.975,0.07,0.01,-0.49
14.980,0.08,-0.00,-0.49
14.986,0.09,-0.01,-0.48
14.990,0.08,-0.02,-0.47
14.996,0.08,-0.03,-0.46
15.008,0.07,-0.04,-0.45
15.009,0.07,-0.03,-0.43
15.010,0.07,-0.03,-0.41
15.016,0.07,-0.02,-0.39
15.048,0.07,-0.02,-0.37
15.049,0.07,-0.03,-0.35
15.050,0.08,-0.04,-0.33
15.050,0.08,-0.04,-0.30
15.051,0.08,-0.04,-0.28
15.052,0.08,-0.04,-0.26
15.053,0.07,-0.03,-0.25
15.059,0.07,-0.02,-0.23
15.063,0.05,-0.01,-0.21
15.069,0.03,-0.01,-0.19
15.074,0.00,-0.00,-0.18
15.078,-0.04,0.01,-0.17
15.084,-0.09,0.02,-0.16
15.088,-0.14,0.02,-0.15
15.092,-0.17,0.02,-0.14
15.097,-0.19,0.02,-0.12
15.103,-0.19,0.01,-0.11
15.107,-0.18,0.01,-0.09
15.112,-0.17,0.01,-0.07
15.119,-0.16,0.03,-0.04
15.123,-0.14,0.04,-0.02
15.128,-0.11,0.05,0.01
15.146,-0.08,0.05,0.03
15.148,-0.04,0.06,0.04
15.149,-0.02,0.06,0.06
15.150,-0.01,0.07,0.06
15.182,-0.01,0.07,0.06
15.183,-0.03,0.08,0.06
15.183,-0.05,0.09,0.07
15.183,-0.06,0.09,0.08
15.183,-0.05,0.09,0.08
15.184,-0.05,0.09,0.09
15.184,-0.05,0.08,0.10
15.186,-0.05,0.07,0.11
15.191,-0.06,0.06,0.12
15.195,-0.06,0.05,0.14
15.202,-0.05,0.05,0.15
15.205,-0.04,0.05,0.16
15.210,-0.04,0.06,0.18
15.215,-0.03,0.06,0.20
15.221,-0.01,0.06,0.21
15.225,0.01,0.06,0.23
15.230,0.03,0.05,0.25
15.235,0.06,0.03,0.26
15.240,0.08,-0.00,0.27
15.245,0.09,-0.03,0.27
15.251,0.09,-0.06,0.27
15.255,0.08,-0.08,0.26
15.259,0.05,-0.08,0.24
15.264,0.00,-0.08,0.22
15.276,-0.06,-0.08,0.18
15.278,-0.13,-0.08,0.15
15.281,-0.22,-0.06,0.11
15.324,-0.31,-0.06,0.06
15.325,-0.40,-0.06,0.02
15.326,-0.48,-0.06,-0.02
15.327,-0.54,-0.05,-0.05
15.327,-0.58,-0.04,-0.07
15.328,-0.60,-0.03,-0.08
15.328,-0.60,-0.01,-0.08
15.329,-0.59,-0.00,-0.07
15.329,-0.55,0.02,-0.06
15.330,-0.49,0.05,-0.03
15.336,-0.40,0.08,-0.01
15.338,-0.31,0.09,0.02
15.343,-0.20,0.11,0.03
15.348,-0.10,0.11,0.04
15.354,-0.01,0.11,0.04
15.358,0.07,0.10,0.03
15.363,0.13,0.10,0.03
15.368,0.18,0.10,0.02
15.372,0.19,0.11,0.01
15.382,0.18,0.12,-0.00
15.389,0.14,0.14,-0.02
15.394,0.09,0.15,-0.03
15.398,0.04,0.16,-0.04
15.408,0.00,0.17,-0.05
15.409,-0.03,0.16,-0.05
15.416,-0.05,0.15,-0.06
15.417,-0.06,0.13,-0.07
15.428,-0.07,0.10,-0.07
15.429,-0.07,0.07,-0.07
15.431,-0.05,0.04,-0.07
15.436,-0.02,0.02,-0.07
15.441,0.01,-0.01,-0.06
15.445,0.04,-0.02,-0.06
15.451,0.05,-0.04,-0.06
15.456,0.04,-0.06,-0.07
15.460,0.03,-0.07,-0.08
15.465,0.01,-0.06,-0.09
15.470,-0.02,-0.05,-0.10
15.476,-0.05,-0.04,-0.11
15.480,-0.08,-0.03,-0.12
15.486,-0.13,-0.03,-0.14
15.491,-0.18,-0.04,-0.17
15.495,-0.23,-0.05,-0.20
15.502,-0.29,-0.05,-0.23
15.505,-0.33,-0.04,-0.25
15.511,-0.37,-0.04,-0.26
15.515,-0.38,-0.03,-0.26
15.522,-0.38,-0.03,-0.26
15.525,-0.36,-0.02,-0.26
15.530,-0.32,-0.00,-0.24
15.537,-0.27,0.01,-0.22
15.541,-0.21,0.02,-0.19
15.545,-0.14,0.03,-0.16
15.549,-0.06,0.05,-0.12
15.555,0.02,0.08,-0.08
15.558,0.09,0.11,-0.04
15.563,0.13,0.13,-0.01
15.577,0.16,0.14,0.01
15.579,0.17,0.15,0.03
15.579,0.16,0.14,0.05
15.588,0.15,0.14,0.05
15.611,0.13,0.13,0.05
15.612,0.11,0.13,0.04
15.613,0.09,0.13,0.04
15.613,0.07,0.12,0.03
15.614,0.05,0.10,0.02
15.614,0.03,0.09,0.02
15.620,0.02,0.08,0.01
15.622,-0.00,0.07,0.02
15.627,-0.01,0.07,0.02
15.633,-0.03,0.06,0.03
15.639,-0.05,0.06,0.04
15.641,-0.05,0.05,0.05
15.646,-0.06,0.05,0.06
15.652,-0.06,0.04,0.07
15.657,-0.05,0.04,0.08
15.661,-0.04,0.04,0.08
15.665,-0.03,0.04,0.08
15.672,-0.03,0.04,0.08
15.677,-0.03,0.04,0.08
15.681,-0.03,0.04,0.07
15.689,-0.02,0.04,0.06
15.692,-0.02,0.05,0.05
15.696,-0.01,0.06,0.05
15.711,-0.00,0.05,0.05
15.714,-0.00,0.05,0.05
15.717,-0.00,0.05,0.06
15.741,-0.00,0.04,0.06
15.741,-0.01,0.03,0.07
15.741,-0.00,0.03,0.09
15.742,0.01,0.03,0.10
15.742,0.03,0.04,0.12
15.744,0.05,0.05,0.13
15.750,0.06,0.06,0.14
15.755,0.08,0.06,0.14
15.759,0.08,0.06,0.14
15.763,0.08,0.07,0.14
15.769,0.08,0.08,0.14
15.774,0.08,0.08,0.14
15.779,0.07,0.09,0.13
15.784,0.05,0.09,0.12
15.791,0.03,0.09,0.11
15.794,0.01,0.10,0.09
15.799,-0.00,0.10,0.08
15.804,-0.01,0.11,0.07
15.809,-0.02,0.11,0.06
15.814,-0.01,0.11,0.05
15.821,-0.00,0.11,0.04
15.825,0.02,0.11,0.03
15.830,0.04,0.12,0.03
15.835,0.06,0.12,0.03
15.841,0.09,0.13,0.03
15.844,0.11,0.13,0.03
15.848,0.13,0.13,0.03
15.856,0.14,0.14,0.02
15.858,0.14,0.15,0.02
15.862,0.13,0.16,0.00
15.867,0.10,0.17,-0.01
15.887,0.07,0.19,-0.02
